url,title,title_word_count,title_char_count,author,published_date,word_count,num_paragraphs,num_images,num_external_links,num_tags
https://www.navalnews.com/naval-news/2026/04/northrop-grumman-to-deliver-first-sewip-block-3-system-for-cvn-under-contract-modification/,Northrop Grumman to deliver first SEWIP Block 3 system for CVN under contract modification,14,90,Richard Scott,2026-04-03,595,10,0,1,4
https://www.navalnews.com/naval-news/2026/04/hii-launches-flight-iii-destroyer-george-m-neal-ddg-131/,HII Launches Flight III Destroyer George M. Neal (DDG 131),10,58,Naval News Staff,2026-04-02,273,6,0,0,3
https://www.navalnews.com/naval-news/2026/04/av-to-deliver-isr-services-to-u-s-navy-with-jump-20-x/,AV to Deliver ISR Services to U.S. Navy with JUMP 20-X,13,54,Naval News Staff,2026-04-01,410,6,0,0,3
https://www.navalnews.com/naval-news/2026/04/saab-opens-key-test-site-for-australias-hobart-class-destroyers/,Saab opens key test site for Australia’s Hobart class destroyers,11,64,Naval News Staff,2026-04-01,304,8,0,0,3
https://www.navalnews.com/naval-news/2026/04/st-engineering-secures-adsb-sub-contract-for-kuwaits-new-missile-gun-boat-fleet/,ST Engineering Secures ADSB Sub-Contract for Kuwait’s New Missile Gun Boat Fleet,14,80,Naval News Staff,2026-04-01,453,11,2,0,3
https://www.navalnews.com/naval-news/2026/04/new-super-battleship-under-construction-in-china/,New Super-Battleship Under Construction In China,7,48,Naval News Staff,2026-04-01,600,12,0,1,3
https://www.navalnews.com/naval-news/2026/03/french-suffren-class-submarine-launches-and-recovers-u-s-navy-uuv/,French Suffren-class submarine launches and recovers U.S. Navy UUV,11,66,Xavier Vavasseur,2026-03-31,852,19,6,0,3
https://www.navalnews.com/naval-news/2026/03/japan-deploys-new-longer-range-missiles-formally-designates-type-25-systems/,"Japan Deploys New Longer-Range Missiles, Formally Designates ‘Type 25’ Systems",11,78,Kosuke Takahashi,2026-03-31,465,9,2,0,3
https://www.navalnews.com/naval-news/2026/03/watch-qatars-al-fulk-lpd-launching-aster-missiles-against-iranian-threats/,Watch Qatar’s Al Fulk LPD Launching Aster Missiles Against Iranian Threats,12,74,Tayfun Ozberk,2026-03-31,657,11,4,3,3
https://www.navalnews.com/naval-news/2026/03/uk-royal-navy-awards-teledyne-contract-for-underwater-gliders/,UK Royal Navy Awards Teledyne Contract for Underwater Gliders,9,61,Naval News Staff,2026-03-31,538,9,0,0,3
https://www.navalnews.com/naval-news/2026/03/japanese-destroyer-finalizes-tomahawk-missile-integration/,Japanese Destroyer Finalizes Tomahawk Missile Integration,6,57,Ethan Gossrow,2026-03-31,575,9,2,1,2
https://www.navalnews.com/naval-news/2026/03/kongsberg-and-salt-ship-design-to-design-norways-standardized-vessels/,Kongsberg and Salt Ship Design to design Norway’s Standardized Vessels,11,70,Naval News Staff,2026-03-30,620,15,0,1,3
https://www.navalnews.com/naval-news/2026/03/u-s-navy-commissions-submarine-uss-massachusetts-ssn-798/,U.S. Navy Commissions Submarine USS Massachusetts (SSN 798),9,59,Naval News Staff,2026-03-30,558,12,0,0,3
https://www.navalnews.com/naval-news/2026/03/italian-navy-to-fly-tb3-drones-from-cavour-aircraft-carrier/,Italian Navy to fly TB3 drones from Cavour aircraft carrier,10,59,Tayfun Ozberk,2026-03-30,842,18,6,0,3
https://www.navalnews.com/naval-news/2026/03/china-building-more-giant-zubr-class-hovercraft/,China building more giant Zubr-class hovercraft,7,47,H I Sutton,2026-03-30,555,9,0,1,3
https://www.navalnews.com/naval-news/2026/03/uk-prepares-to-tackle-russian-shadow-fleet-ships-in-uk-waters/,UK Prepares to Tackle Russian Shadow Fleet Ships in UK waters,11,61,Dr Lee Willett,2026-03-29,955,17,2,1,3
https://www.navalnews.com/naval-news/2026/03/philippines-france-sign-visiting-forces-deal-amid-china-tensions/,"Philippines, France sign visiting forces deal amid China tensions",9,65,Frances Mangosing,2026-03-28,308,7,0,0,2
https://www.navalnews.com/naval-news/2026/03/stratus-program-to-enter-development-phase-imminently-mbdas-ceo/,STRATUS program to enter development phase imminently – MBDA’s CEO,10,66,Xavier Vavasseur,2026-03-27,369,10,0,2,3
https://www.navalnews.com/naval-news/2026/03/south-korea-opens-kddx-destroyer-tender-eyes-july-contract/,"South Korea opens KDDX destroyer tender, eyes July contract",9,59,Eunhyuk Cha,2026-03-27,672,10,2,0,3
https://www.navalnews.com/naval-news/2026/03/japan-lays-keel-of-both-asev-missile-defense-ships/,Japan lays keel of both ASEV Missile Defense Ships,9,50,Kosuke Takahashi,2026-03-27,740,30,6,0,3
https://www.navalnews.com/naval-news/2026/03/u-s-navy-unveils-unmanned-centerpiece-of-golden-fleet-initiative/,U.S. Navy Unveils Unmanned Centerpiece of Golden Fleet Initiative,10,65,Carter Johnston,2026-03-26,642,13,4,1,3
https://www.navalnews.com/naval-news/2026/03/greece-orders-ram-block-2a-missiles-for-fast-attack-craft-fdi-frigates-to-follow/,"Greece Orders RAM Block 2A Missiles for Fast Attack Craft, FDI Frigates to Follow",14,81,Dimitris Mitsopoulos,2026-03-26,602,10,8,0,5
https://www.navalnews.com/naval-news/2026/03/thales-expeditionary-pathmaster-concept-integrates-existing-tools-to-enhance-navies-hybrid-mcm-capacity/,Thales’ Expeditionary PathMaster Concept Integrates Existing Tools to Enhance Navies’ Hybrid MCM Capacity,13,105,Dr Lee Willett,2026-03-26,1200,22,2,0,3
https://www.navalnews.com/naval-news/2026/03/ukraine-strikes-russian-project-23550-arctic-patrol-ship/,Ukraine strikes Russian Project 23550 Arctic patrol ship,8,56,Naval News Staff,2026-03-25,562,11,2,0,3
https://www.navalnews.com/naval-news/2026/03/arabelle-solutions-to-provide-the-turbines-for-frances-new-aircraft-carrier/,Arabelle Solutions to provide the turbines for France’s new Aircraft Carrier,12,76,Xavier Vavasseur,2026-03-25,390,10,0,1,3
https://www.navalnews.com/naval-news/2026/03/chinas-own-seawolf-class-submarine-the-type-095/,China’s Own Seawolf-class Submarine: The Type 095,9,49,H I Sutton,2026-03-25,792,12,0,2,3
https://www.navalnews.com/naval-news/2026/03/babcock-launches-second-type-31-frigate-hms-active/,Babcock Launches Second Type 31 Frigate – HMS Active,8,52,Naval News Staff,2026-03-25,497,13,2,1,3
https://www.navalnews.com/naval-news/2026/03/japan-to-deploy-troops-for-biggest-balikatan-drills-to-date/,Japan to deploy troops for ‘biggest’ Balikatan drills to date,10,61,Frances Mangosing,2026-03-24,568,10,0,0,3
https://www.navalnews.com/naval-news/2026/03/tkms-and-st-engineering-could-set-up-submarine-maintenance-hub-in-singapore/,TKMS and ST Engineering could set up submarine maintenance hub in Singapore,12,75,Naval News Staff,2026-03-24,373,7,0,0,3
https://www.navalnews.com/naval-news/2026/03/uss-gerald-r-ford-arrives-in-souda-bay-for-repair/,USS Gerald R. Ford Arrives in Souda Bay for Repair,10,50,Naval News Staff,2026-03-24,208,6,0,0,3
https://www.navalnews.com/naval-news/2026/03/royal-navys-ssn-aukus-submarines-to-feature-vls/,Royal Navy’s SSN-AUKUS Submarines to feature VLS,9,48,Ethan Gossrow,2026-03-24,537,8,2,1,3
https://www.navalnews.com/naval-news/2026/03/keel-joins-palantir-and-u-s-navy-in-shipos-initiative-to-accelerate-submarine-production/,Keel Joins Palantir and U.S. Navy in ShipOS Initiative to Accelerate Submarine Production,14,89,Naval News Staff,2026-03-23,289,6,0,0,3
https://www.navalnews.com/naval-news/2026/03/jmsdf-launches-fleet-surface-force-scrapping-decades-old-escort-fleet/,"JMSDF Launches ‘Fleet Surface Force’, Scrapping Decades-Old ‘Escort Fleet’",10,74,Kosuke Takahashi,2026-03-23,654,27,4,1,2
https://www.navalnews.com/naval-news/2026/03/latvian-company-unveils-tactical-catamaran-lnt-27/,Latvian company unveils tactical catamaran LNT-27,7,49,Naval News Staff,2026-03-23,380,10,0,0,2
https://www.navalnews.com/naval-news/2026/03/us-mda-jmsdf-complete-successful-asev-integration-testing/,"US MDA, JMSDF Complete Successful ASEV Integration Testing",8,58,Naval News Staff,2026-03-22,272,6,0,0,3
https://www.navalnews.com/naval-news/2026/03/indonesias-second-ppa-arrives-in-the-country/,Indonesia’s Second PPA Arrives in the Country,8,45,Fauzan Malufti,2026-03-22,311,6,4,1,3
https://www.navalnews.com/naval-news/2026/03/french-navy-is-preparing-for-short-medium-and-long-term-strategic-challenges/,"French Navy is Preparing for Short-, Medium- and Long-term Strategic Challenges",12,79,Dr Lee Willett,2026-03-21,600,14,0,1,1
https://www.navalnews.com/naval-news/2026/03/bluebottle-usv-to-feature-in-australian-navys-fleet-review-for-the-first-time/,Bluebottle USV to Feature in Australian Navy’s Fleet Review for the First Time,14,78,Naval News Staff,2026-03-21,398,11,0,1,2
https://www.navalnews.com/naval-news/2026/03/the-challenges-of-securing-hormuz-as-6-nations-issue-joint-statement/,The challenges of securing Hormuz as 6 nations issue joint statement,11,68,Naval News Staff,2026-03-20,483,11,0,1,2
https://www.navalnews.com/naval-news/2026/03/german-mod-plans-to-purchase-four-meko-a-200-class-frigates/,German MoD plans to purchase four MEKO A-200 class frigates,11,59,Naval News Staff,2026-03-19,483,8,0,2,3
https://www.navalnews.com/naval-news/2026/03/frances-next-generation-aircraft-carrier-officially-named-france-libre/,France’s Next-Generation Aircraft Carrier Officially Named ‘France Libre’,10,73,Xavier Vavasseur,2026-03-18,972,15,6,2,3
https://www.navalnews.com/naval-news/2026/03/first-us-navys-mod-2-ddg-makes-combat-debut-in-epic-fury-strikes/,US Navy’s First MOD 2 DDG Makes Combat Debut in Epic Fury Strikes,14,65,Aaron-Matthew Lariosa,2026-03-18,427,7,2,3,3
https://www.navalnews.com/naval-news/2026/03/italy-looks-to-acquire-a-containerized-naval-mine-laying-system/,Italy looks to acquire a containerized naval mine laying system,10,63,Luca Peruzzi,2026-03-18,546,10,2,0,3
https://www.navalnews.com/naval-news/2026/03/german-f126-rheinmetall-plans-to-deliver-the-prototype-ship-for-final-outfitting-in-2028/,German F126: Rheinmetall plans to deliver the prototype ship for final outfitting in 2028,14,89,Naval News Staff,2026-03-18,781,13,0,4,3
https://www.navalnews.com/naval-news/2026/03/royal-netherlands-navy-receives-12-v-bat-drones/,Royal Netherlands Navy Receives 12 V-BAT Drones,8,47,Naval News Staff,2026-03-18,299,9,2,0,2
https://www.navalnews.com/naval-news/2026/03/australian-mine-countermeasures-approaches-minimal-viable-capability/,Australian mine countermeasures approaches minimal viable capability,7,68,Gordon Arthur,2026-03-17,887,17,6,0,3
https://www.navalnews.com/naval-news/2026/03/norway-and-uk-plan-joint-acquisition-of-up-to-30-new-joint-commando-craft/,Norway and UK plan joint acquisition of up to 30 new Joint Commando Craft,14,73,Naval News Staff,2026-03-17,627,17,2,2,3
https://www.navalnews.com/naval-news/2026/03/strikemaster-to-remain-in-europe-following-strong-international-interest/,StrikeMaster to Remain in Europe following Strong International Interest,9,72,Naval News Staff,2026-03-17,235,5,0,0,3
https://www.navalnews.com/naval-news/2026/03/nato-navies-need-data-mastery-for-battlespace-domination/,NATO Navies Need Data Mastery for Battlespace Domination,8,56,Dr Lee Willett,2026-03-17,995,15,2,1,2
https://www.navalnews.com/naval-news/2026/03/anschutz-passes-critical-design-review-for-hunter-class-navigation-systems/,Anschütz passes Critical Design Review for Hunter-class navigation systems,10,74,Naval News Staff,2026-03-17,562,10,2,1,2
https://www.navalnews.com/naval-news/2026/03/operation-epic-furys-tomahawk-fires-an-open-source-counter/,Operation Epic Fury’s Tomahawk Fires: An Open-Source Counter,10,60,Aaron-Matthew Lariosa,2026-03-16,291,6,2,4,3
https://www.navalnews.com/naval-news/2026/03/taiwan-navy-takes-delivery-of-the-first-tuo-chiang-class-batch-2-catamaran-corvette/,Taiwan Navy Takes Delivery of the First Tuo Chiang-class Batch 2 Catamaran Corvette,14,83,Tso-Juei Hsu,2026-03-16,480,9,2,1,3
https://www.navalnews.com/naval-news/2026/03/red-sea-crisis-reinforced-need-to-be-ready-at-sea-say-western-navy-chiefs/,"Red Sea Crisis Reinforced Need to be Ready at Sea, say Western Navy Chiefs",14,74,Dr Lee Willett,2026-03-16,928,15,4,1,4
https://www.navalnews.com/naval-news/2026/03/saab-sets-sights-on-luuv-sea-trials-in-mid-2026/,Saab sets sights on LUUV sea trials in mid-2026,10,47,Richard Scott,2026-03-15,785,15,1,2,3
https://www.navalnews.com/naval-news/2026/03/marine-expeditionary-unit-ordered-to-the-middle-east/,Marine Expeditionary Unit Ordered to the Middle East,8,52,Ethan Gossrow,2026-03-13,513,8,2,2,2
https://www.navalnews.com/naval-news/2026/03/prsm-increment-2-takes-flight-and-advances-armys-moving-target-and-maritime-capability/,PrSM Increment 2 Takes Flight and Advances Army’s Moving-Target and Maritime Capability,14,87,Naval News Staff,2026-03-13,110,4,0,0,3
https://www.navalnews.com/naval-news/2026/03/lockheed-martin-delivers-second-shipment-of-asev-shipsets-and-an-spy-7v1-equipment-to-japan/,Lockheed Martin Delivers Second Shipment of ASEV Shipsets and AN/SPY-7(V)1 Equipment to Japan,17,93,Naval News Staff,2026-03-13,281,10,2,2,3
https://www.navalnews.com/naval-news/2026/03/myanmar-commissions-largest-domestically-built-frigate/,Myanmar Commissions Largest Domestically Built Frigate,6,54,Adithya Krishna Menon,2026-03-13,417,8,6,2,1
https://www.navalnews.com/naval-news/2026/03/japan-launches-third-and-fourth-sakura-class-opvs-for-jmsdf/,Japan launches third and fourth Sakura-class OPVs for JMSDF,10,59,Kosuke Takahashi,2026-03-13,930,24,4,0,3
https://www.navalnews.com/naval-news/2026/03/diu-and-u-s-navy-select-anduril-for-xl-auv-program/,DIU and U.S. Navy select Anduril for XL-AUV program,11,51,Naval News Staff,2026-03-12,361,5,0,0,3
https://www.navalnews.com/naval-news/2026/03/cno-new-surface-ship-classes-reflect-us-navys-new-force-structure-and-global-output-needs/,CNO: New Surface Ship Classes Reflect US Navy’s New Force Structure and Global Output Needs,16,91,Dr Lee Willett,2026-03-12,786,14,2,1,3
https://www.navalnews.com/naval-news/2026/03/french-navy-looks-to-expand-future-operational-domains-and-current-operational-readiness/,French Navy Looks to Expand Future Operational Domains and Current Operational Readiness,12,88,Dr Lee Willett,2026-03-12,888,18,0,3,1
https://www.navalnews.com/naval-news/2026/03/kraken-wins-royal-navy-contract-to-deliver-20-usv/,Kraken wins Royal Navy contract to deliver 20 USV,9,49,Naval News Staff,2026-03-11,433,10,0,0,3
https://www.navalnews.com/naval-news/2026/03/u-s-eliminates-iranian-minelayers-as-strait-of-hormuz-mine-threat-looms/,Strait of Hormuz Mine Threat Looms,6,34,Tayfun Ozberk,2026-03-11,1558,26,8,4,4
https://www.navalnews.com/naval-news/2026/03/australia-orders-fleet-of-40-bluebottle-uncrewed-surface-vessels/,Australia orders fleet of 40 Bluebottle uncrewed surface vessels,9,64,Naval News Staff,2026-03-11,467,12,2,1,4
https://www.navalnews.com/naval-news/2026/03/french-navy-fremm-frigate-wins-again-u-s-navys-hook-em-award/,French Navy FREMM Frigate wins again U.S. Navy’s Hook ‘Em Award,13,63,Xavier Vavasseur,2026-03-11,503,15,2,2,3
https://www.navalnews.com/naval-news/2026/03/royal-navy-type-45-destroyer-hms-dragon-sails-for-eastern-mediterranean-mission/,Royal Navy Type 45 destroyer HMS Dragon sails for Eastern Mediterranean mission,12,79,Naval News Staff,2026-03-10,903,21,4,1,4
https://www.navalnews.com/naval-news/2026/03/us-navy-strikes-another-iranian-catamaran-corvette/,US Navy Strikes Another Iranian Catamaran Corvette,7,50,Tayfun Ozberk,2026-03-10,360,6,0,1,3
https://www.navalnews.com/naval-news/2026/03/philippine-marine-brahmos-force-stands-up-northern-luzon-unit/,Philippine Marine BrahMos Force Stands Up Northern Luzon Unit,9,61,Aaron-Matthew Lariosa,2026-03-10,683,11,2,2,3
https://www.navalnews.com/naval-news/2026/03/japan-commissions-fifth-taigei-class-submarine/,Japan Commissions Fifth Taigei-class Submarine,6,46,Kosuke Takahashi,2026-03-10,897,21,2,0,2
https://www.navalnews.com/naval-news/2026/03/dutch-frigate-hnlms-evertsen-to-be-deployed-in-the-mediterranean/,Dutch frigate HNLMS Evertsen to be deployed in the Mediterranean,10,64,Naval News Staff,2026-03-09,291,8,0,0,1
https://www.navalnews.com/naval-news/2026/03/italy-sends-frigate-to-protect-europes-south-east-from-iran-strikes/,Italy Sends Frigate to Defend Europe’s South-East From Iran strikes,12,67,Luca Peruzzi,2026-03-09,1025,12,0,0,2
https://www.navalnews.com/naval-news/2026/03/north-koreas-new-destroyer-sets-sail-for-the-first-time-tests-missile-systems/,"North Korea’s New Destroyer Sets Sail for the First Time, Tests Missile Systems",14,79,Dimitris Mitsopoulos,2026-03-09,1015,14,16,0,3
https://www.navalnews.com/naval-news/2026/03/canadian-companies-and-universities-join-hanwha-oceans-global-submarine-supply-chain/,Canadian Companies and Universities Join Hanwha Ocean’s Global Submarine Supply Chain,12,85,Naval News Staff,2026-03-08,1119,24,0,1,3
https://www.navalnews.com/naval-news/2026/03/boeing-christens-second-extra-large-orca-submarine-drone/,Boeing Christens Second Extra-Large Orca Submarine Drone,8,56,Ethan Gossrow,2026-03-07,480,8,2,1,3
https://www.navalnews.com/naval-news/2026/03/ukraine-intensifies-strikes-on-russian-naval-assets-across-black-sea-region/,Ukraine Intensifies Strikes on Russian Naval Assets Across Black Sea Region,11,75,Tayfun Ozberk,2026-03-07,492,10,2,4,3
https://www.navalnews.com/naval-news/2026/03/japan-commissions-fourth-hibiki-class-auxiliary-ocean-surveillance-ship/,Japan Commissions Fourth Hibiki-class Auxiliary Ocean Surveillance Ship,9,71,Kosuke Takahashi,2026-03-07,736,22,2,0,3
https://www.navalnews.com/naval-news/2026/03/centcom-releases-footage-showing-strike-on-irans-drone-carrier/,CENTCOM Releases Footage Showing Strike on Iran’s Drone Carrier,10,63,Tayfun Ozberk,2026-03-06,451,10,2,2,3
https://www.navalnews.com/naval-news/2026/03/greek-patrol-vessels-spotted-with-spike-nlos-launchers/,Greek Patrol Vessels Spotted With SPIKE NLOS Launchers,8,54,Dimitris Mitsopoulos,2026-03-06,517,7,4,0,3
https://www.navalnews.com/naval-news/2026/03/video-first-br71-mkii-corvette-for-angola-launched-by-cmn/,Video: First BR71 MKII Corvette for Angola launched by CMN,10,58,Xavier Vavasseur,2026-03-06,924,17,10,1,3
https://www.navalnews.com/naval-news/2026/03/spain-deploys-frigate-and-support-ship-amid-iran-tensions/,Spain deploys Frigate and Support Ship amid Iran Tensions,9,57,Naval News Staff,2026-03-05,305,8,0,0,3
https://www.navalnews.com/naval-news/2026/03/navantias-proposal-for-croatia-a-proven-ship-and-long-term-robust-industrial-cooperation/,Navantia’s proposal for Croatia: a proven ship and long-term robust industrial cooperation,14,90,Naval News Staff,2026-03-05,399,8,0,0,3
https://www.navalnews.com/naval-news/2026/03/turkish-kuasar-marin-unveils-5500-ton-air-defence-frigate-design/,"Turkish Kuasar Marin Unveils 5,500-Ton Air Defence Frigate Design",11,65,Tayfun Ozberk,2026-03-05,484,7,6,1,2
https://www.navalnews.com/naval-news/2026/03/launch-of-the-vigilansea-project-toward-autonomous-maritime-persistence-between-surface-and-aerial-systems/,Launch of the VIGILANSEA Project: Toward Autonomous Maritime Persistence Between Surface and Aerial Systems,14,107,Naval News Staff,2026-03-05,426,13,2,0,2
https://www.navalnews.com/naval-news/2026/03/singapore-plans-maritime-surveillance-aircraft-procurement/,Singapore Plans Maritime Surveillance Aircraft Procurement,6,58,Albert Lee,2026-03-05,436,8,0,0,2
https://www.navalnews.com/naval-news/2026/03/iranian-warship-sunk-in-indian-ocean-by-us-navy-submarine-over-80-dead/,"Iranian Warship Sunk in Indian Ocean by US Navy submarine, Over 80 Dead",13,71,Adithya Krishna Menon,2026-03-04,408,8,4,4,3
https://www.navalnews.com/naval-news/2026/03/irans-catamaran-corvette-struck-during-operation-epic-fury/,Iran’s Catamaran Corvette Struck During Operation Epic Fury,9,59,Tayfun Ozberk,2026-03-04,424,10,0,3,3
https://www.navalnews.com/naval-news/2026/03/dutch-mod-selects-f21-mk2-torpedoes-over-mk48-for-future-submarines/,Dutch MoD Selects F21 MK2 torpedoes over MK48 for future submarines,11,67,Naval News Staff,2026-03-04,219,6,0,1,3
https://www.navalnews.com/naval-news/2026/03/italys-drass-will-provide-six-new-generation-compact-submarines-in-addition-to-sdvs-to-indonesia/,Italy’s DRASS will provide six new-generation compact submarines in addition to SDVs to Indonesia,16,97,Luca Peruzzi,2026-03-04,1155,18,6,1,3
https://www.navalnews.com/naval-news/2026/03/french-csg-retasked-to-east-mediterranean-amid-iran-tensions/,French CSG Retasked to East Mediterranean amid Iran tensions,9,60,Xavier Vavasseur,2026-03-03,473,10,2,0,3
https://www.navalnews.com/naval-news/2026/03/uk-deploys-type-45-destroyer-drone-busting-helicopters-amid-iran-tensions/,"UK deploys Type 45 destroyer, drone-busting helicopters amid Iran tensions",11,74,Naval News Staff,2026-03-03,366,11,2,0,4
https://www.navalnews.com/naval-news/2026/03/qatar-emiri-navy-intercepts-iranian-missiles-and-drones/,Qatar Emiri Navy Intercepts Iranian Missiles and Drones,8,55,Tayfun Ozberk,2026-03-03,409,9,2,2,3
https://www.navalnews.com/naval-news/2026/03/first-mine-warfare-toolbox-delivered-to-belgium-and-the-netherlands/,First mine warfare toolbox delivered to Belgium and the Netherlands,10,67,Naval News Staff,2026-03-03,459,11,2,0,4
https://www.navalnews.com/naval-news/2026/03/leonardo-awaits-next-steps-for-proteus-demonstrator/,Leonardo awaits next steps for Proteus demonstrator,7,51,Richard Scott,2026-03-03,1139,20,2,0,4
https://www.navalnews.com/naval-news/2026/03/shadow-fleet-tanker-impounded-by-belgium-and-france/,Shadow Fleet Tanker Impounded by Belgium and France,8,51,Ethan Gossrow,2026-03-03,520,9,4,3,3
https://www.navalnews.com/naval-news/2026/03/us-strikes-destroy-irans-main-naval-assets/,US Strikes Destroy Iran’s Main Naval Assets,8,43,Tayfun Ozberk,2026-03-02,597,9,0,3,3
https://www.navalnews.com/naval-news/2026/03/future-french-ballistic-missile-submarines-will-be-named-invincible-class/,Future French Ballistic Missile Submarines will be named Invincible-class,10,73,Xavier Vavasseur,2026-03-02,779,16,2,1,4
https://www.navalnews.com/naval-news/2026/03/greece-deploys-fdi-frigate-to-shield-cyprus-amid-iran-tensions/,Greece Deploys FDI Frigate to Shield Cyprus Amid Iran Tensions,10,62,Dimitris Mitsopoulos,2026-03-02,542,9,4,0,3
https://www.navalnews.com/naval-news/2026/03/german-navy-system-house-to-be-established-rheinmetall-takes-over-nvl/,German Navy system house to be established: Rheinmetall takes over NVL,11,70,Naval News Staff,2026-03-02,323,5,0,0,3
https://www.navalnews.com/naval-news/2026/03/austal-usa-launches-final-epf-for-u-s-navy/,Austal USA Launches Final EPF for U.S. Navy,9,43,Naval News Staff,2026-03-02,290,5,2,0,3
https://www.navalnews.com/naval-news/2026/03/fincantieri-lays-keel-of-first-u212nfs-submarine/,Fincantieri lays keel of first U212NFS Submarine,7,48,Naval News Staff,2026-03-02,231,4,0,1,3
https://www.navalnews.com/naval-news/2026/03/chinese-navy-inducts-more-type-903-fleet-replenishment-ships/,Chinese Navy Inducts Additional Type 903 Fleet Replenishment Ships,9,66,Alex Luck,2026-03-02,745,10,12,1,3
https://www.navalnews.com/naval-news/2026/03/us-forces-sink-iranian-jamaran-class-corvette-centcom-confirms/,"US Forces Sink Iran’s Jamaran-Class Corvette, CENTCOM Confirms",10,62,Tayfun Ozberk,2026-03-01,467,9,4,1,2
https://www.navalnews.com/naval-news/2026/03/delivery-of-the-vlissingen-the-second-mine-countermeasure-vessel-of-the-belgian-dutch-rmcm-programme/,"Delivery of the Vlissingen, the second mine countermeasure vessel of the Belgian-Dutch rMCM programme",15,101,Naval News Staff,2026-03-01,593,10,4,1,3
https://www.navalnews.com/naval-news/2026/02/teledyne-and-m-subs-announce-strategic-collaboration/,Teledyne and M Subs Announce Strategic Collaboration,7,52,Naval News Staff,2026-02-27,400,10,0,0,3
https://www.navalnews.com/naval-news/2026/02/canada-taps-safran-for-victoria-class-submarine-modernization/,Canada Taps Safran for Victoria-class Submarine Modernization,8,61,Tayfun Ozberk,2026-02-27,476,12,2,1,3
https://www.navalnews.com/naval-news/2026/02/navantia-offers-denmark-strategic-cooperation-to-deliver-its-naval-programmes/,NAVANTIA offers Denmark strategic cooperation to deliver its naval programmes,10,77,Naval News Staff,2026-02-27,453,9,2,1,4
https://www.navalnews.com/naval-news/2026/02/italy-moves-to-transfer-garibaldi-aircraft-carrier-to-indonesia-looking-to-new-programmes/,"Italy moves to transfer Garibaldi aircraft carrier to Indonesia, looking to new programmes",13,90,Luca Peruzzi,2026-02-27,721,10,4,1,3
https://www.navalnews.com/naval-news/2026/02/south-korea-is-already-preparing-for-nuclear-powered-submarines/,South Korea is already preparing for nuclear-powered submarines,9,63,Gordon Arthur,2026-02-27,805,19,2,2,3
https://www.navalnews.com/naval-news/2026/02/historic-first-french-aircraft-carrier-shows-the-flag-in-sweden/,Historic first: French Aircraft Carrier ‘Shows the Flag’ in Sweden,10,66,Robin Häggblom,2026-02-26,635,9,2,1,3
https://www.navalnews.com/naval-news/2026/02/austal-usa-launches-the-future-usns-solomon-atkinson-t-ats-12/,Austal USA Launches the Future USNS Solomon Atkinson (T-ATS 12),11,63,Naval News Staff,2026-02-26,324,5,2,1,2
https://www.navalnews.com/naval-news/2026/02/iai-and-tkms-deliver-bluewhale-large-auv-to-german-navy/,IAI and TKMS deliver BlueWhale Large AUV to German Navy,10,55,Naval News Staff,2026-02-26,442,8,2,1,6
https://www.navalnews.com/naval-news/2026/02/drass-delivers-two-swimmer-delivery-vehicles-to-indonesia/,DRASS Delivers Two Swimmer Delivery Vehicles to Indonesia,8,57,Naval News Staff,2026-02-26,225,7,0,0,3
https://www.navalnews.com/naval-news/2026/02/navantia-and-fincantieri-strengthen-their-cooperation-to-advance-the-european-patrol-corvette-epc-programme/,Navantia and Fincantieri strengthen their cooperation to advance the European Patrol Corvette (EPC) programme,14,109,Naval News Staff,2026-02-26,434,6,0,1,3
https://www.navalnews.com/naval-news/2026/02/south-korea-rallies-national-push-to-support-canadas-submarine-project/,South Korea Rallies National Push to Support Canada’s Submarine Project,11,71,Naval News Staff,2026-02-26,557,13,0,1,3
https://www.navalnews.com/naval-news/2026/02/frances-4th-barracuda-type-submarine-begins-alpha-trials/,France’s 4th Barracuda Type Submarine Begins Alpha Trials,9,57,Xavier Vavasseur,2026-02-25,680,13,4,1,3
https://www.navalnews.com/naval-news/2026/02/new-philippine-opv-to-deploy-services-first-lrad-system/,New Philippine OPV to Deploy Service’s First LRAD System,10,56,Aaron-Matthew Lariosa,2026-02-25,652,10,6,3,3
https://www.navalnews.com/naval-news/2026/02/fmv-signs-contract-for-new-logistic-support-vessels-for-swedish-navy/,FMV Signs Contract for New Logistic Support Vessels for Swedish Navy,11,68,Naval News Staff,2026-02-25,242,8,0,1,2
https://www.navalnews.com/naval-news/2026/02/turkish-navy-commissions-havelsans-sancar-armed-usv/,Turkish Navy Commissions Havelsan’s Sancar Armed USV,8,52,Naval News Staff,2026-02-25,864,17,6,1,4
https://www.navalnews.com/naval-news/2026/02/uk-type-31-programme-rolls-on-with-roll-out-of-ship-two/,UK Type 31 Programme Rolls On with Roll-Out of Ship Two,12,55,Dr Lee Willett,2026-02-24,1008,20,2,1,3
https://www.navalnews.com/naval-news/2026/02/philippine-navy-commissions-new-patrol-vessel-missile-boat/,"Philippine Navy commissions new patrol vessel, missile boat",8,59,Frances Mangosing,2026-02-24,659,12,4,1,3
https://www.navalnews.com/naval-news/2026/02/one-hull-for-todays-crews-and-tomorrows-unmanned-missions-cross-water-positions-modular-aluminium-rib-as-a-transition-platform/,One hull for today’s crews and tomorrow’s unmanned missions: Cross Water positions modular aluminium RIB as a transition platform,21,129,Naval News Staff,2026-02-24,972,16,6,1,2
